id,text,predicted_class,predicted_confidence
313047,European Commission (DG-ECHO) Contribution to OCHA 2024,Full,0.9815153
316234,United States (USAID-BHA) Contribution to OCHA 2024,Full,0.94963795
329304,United States (USAID-BHA) Contribution to OCHA 2024,Full,0.94963795
329469,"Cameroon/CE
----- Nutrition
----- USAID / BHA",Full,0.5446852
313256,"Livelihoods  assistance for refugees, internally
displaced people, and host communities in Sahel region",Full,0.7659161
313278,Economic and Recovery Development  emergency response for crisis-affected populations in Burkina Faso,Full,0.5818301
313290,"Integrated, adaptive and climate-smart response to food insecurity and malnutrition",Partial,0.32412693
317987,Burkina Faso/CE	Burkina Faso	International Rescue Committee,Full,0.73035157
309994,Cameroon/CE	Cameroon	Humanitarian Coordination,Full,0.7022185
312705,"Provision of integrated multi-sectoral high-impact interventions in WASH, Education, Multi-Purpose Cash, and Common Service for Communication and Community Engagement (CCE) for vulnerable women and children in 5 Districts of Bangladesh",Full,0.7716165
321456,Programme d'urgence multisectoriel au profit des populations vivant dans les zones enclavées et personnes affectées par les chocs dans la région de la Boucle du Mouhoun,Full,0.69793516
321457,Programme d'urgence multisectoriel au profit des populations vivant dans les zones enclavées et personnes affectées par les chocs dans la région de la Boucle du Mouhoun,Full,0.69793516
324014,Réponse d'urgence intégrée en Nutrition et Sécurité Alimentaire de qualité au profit des femmes et enfants dans les régions de la Boucle du Mouhoun - AAP 2024,Full,0.835017
324020,Réponse d'urgence intégrée en Nutrition et Sécurité Alimentaire de qualité au profit des femmes et enfants dans les régions de la Boucle du Mouhoun - AAP 2024,Full,0.835017
324021,Réponse d'urgence intégrée en Nutrition et Sécurité Alimentaire de qualité au profit des femmes et enfants dans les régions de la Boucle du Mouhoun - AAP 2024,Full,0.835017
324024,Réponse d'urgence intégrée en Nutrition et Sécurité Alimentaire de qualité au profit des femmes et enfants dans les régions de la Boucle du Mouhoun - AAP 2024,Full,0.835017
324025,Réponse d'urgence intégrée en Nutrition et Sécurité Alimentaire de qualité au profit des femmes et enfants dans les régions de la Boucle du Mouhoun - AAP 2024,Full,0.835017
324028,Réponse d'urgence intégrée en Nutrition et Sécurité Alimentaire de qualité au profit des femmes et enfants dans les régions de la Boucle du Mouhoun - AAP 2024,Full,0.835017
324029,Réponse d'urgence intégrée en Nutrition et Sécurité Alimentaire de qualité au profit des femmes et enfants dans les régions de la Boucle du Mouhoun - AAP 2024,Full,0.835017
324030,"Appui à l’amélioration et à la couverture des soins de santé et de nutrition de qualité aux femmes et aux enfants dans les régions du Nord et de la Boucle du
Mouhoun",Partial,0.32702157
324031,"Réponse d’urgence pour renforcer l'accès inclusif et qualitatif aux soins de santé et de nutrition des personnes affectées par la crise au Burkina Faso, dans les régions du Centre-Nord, du Nord, de la Boucle du Mouhoun et du Sahel.",Full,0.656606
324032,"Réponse d’urgence pour renforcer l'accès inclusif et qualitatif aux soins de santé et de nutrition des personnes affectées par la crise au Burkina Faso, dans les régions du Centre-Nord, du Nord, de la Boucle du Mouhoun et du Sahel.",Full,0.656606
324033,"Réponse d’urgence pour renforcer l'accès inclusif et qualitatif aux soins de santé et de nutrition des personnes affectées par la crise au Burkina Faso, dans les régions du Centre-Nord, du Nord, de la Boucle du Mouhoun et du Sahel.",Full,0.656606
312708,"Provision of integrated multi-sectoral high-impact interventions in WASH, Education, Multi-Purpose Cash, and Common Service for Communication and Community Engagement (CCE) for vulnerable women and children in 5 Districts of Bangladesh",Full,0.7716165
307038,"HAC-CHAD
Chad: 2024 HAC contribution from Sweden, non-thematic
--- WASH
--- SIDA",Full,0.89833826
270571,Emergency aid in the areas of protection and health as well as cash transfers for those in particular need of protection,Partial,0.45266607
313186,Emergency Shelter and NFI,Partial,0.102427855
313199,Emergency Shelter and NFI,Partial,0.102427855
313213,Burkina Faso/CE	Burkina Faso-Emergency Shelter and NFI,Partial,0.4418561
310025,Chad/CE	Chad	UNWFP - World Food Programe ---Nutrition  USAID / BHA,Full,0.595475
313397,nutrition,Full,0.92261696
313453,Chad HRP  --- USAID / BHA,Full,0.8304375
313454,Chad HRP --- USAID / BHA,Full,0.8304375
313458,Tchad-RR,Full,0.943245
317895,Chad/CE	Chad	UNWFP - World Food Programe - Nutrition,Full,0.67729616
324723,"Chad/CE	Chad
----- Nutrition 
----- USAID/BHA",Full,0.53895503
324728,"Chad/CE
----- Nutrition
----- USAID/BHA",Full,0.5385028
320173,"Réponse multisectorielle (EFSL et EHA) aux besoins urgents des populations affectées par les crises sécuritaire et climatique dans la région du Sahel, au Burkina Faso",Partial,0.43491533
320174,"Réponse multisectorielle (EFSL et EHA) aux besoins urgents des populations affectées par les crises sécuritaire et climatique dans la région du Sahel, au Burkina Faso",Partial,0.43491533
335159,"HRP
Sécurité Alimentaire / Food Security	Nutrition	Abris d’Urgence et Articles Non-Alimentaires / Emergency Shelter and NFI	Eau, Assainissement et Hygiène / Water Sanitation Hygiene	RRM Frontline - Mécanisme de Réponse Rapide pour les déplacements de populations suite à un choc au Burkina Faso",Partial,0.06418141
315805,"Burkina Faso/CE	Food Assistance,Health,Water, Sanitation and Hygiene,Protection,Economic Recovery and Market Systems,Agriculture,Nutrition
---- USAID / BHA
----- Agriculture and Food Security",Partial,0.024831656
318579,"Projet multisectoriel (Nutrition, Sécurité alimentaire et Moyens d'Existence) pour le renforcement de la sécurité alimentaire, nutritionnelle et des moyens d’existence des populations affectées par les chocs climatiques et sécuritaires - AAP 2024",Partial,0.34574625
324310,"Burkina Faso/CE	Food Assistance,Health,Water, Sanitation and Hygiene,Protection,Economic Recovery and Market Systems,Agriculture,Nutrition
---- USAID / BHA
----- Economic Recovery and Market Systems",Partial,0.02592915
324311,"Burkina Faso/CE	Food Assistance,Health,Water, Sanitation and Hygiene,Protection,Economic Recovery and Market Systems,Agriculture,Nutrition
---- USAID / BHA
----- Food Assistance",Partial,0.025750699
321465,"Réponse d’urgence multisectorielle et intégrée en faveur des populations affectées par la crise sécuritaire dans les Régions de l’Est et du Sahel, Burkina Faso",Full,0.68285793
302152,Basic nutrition,Full,0.8385408
315204,Integrated multi-sectoral emergency response to crisis affected population in NorthEast and NorthWest Nigeria,Full,0.9373421
316737,Duration From 270624 to 311224 (6 months),Full,0.6948111
318622,"Nurturing Future: A Holistic Program for Maternal and Infant Health through WASH, Nutrition, and Economic Empowerment - AAP 2024",Partial,0.38609952
320158,Integrated multi-sectoral emergency response to crisis affected population in NorthEast and NorthWest Nigeria,Full,0.9373421
307447,"Cameroon/CE	Cameroon	UNWFP - World Food Programe
Food Assistance",Full,0.6471248
307450,"Cameroon/CE	Cameroon	UNWFP - World Food Programe
Food Assistance",Full,0.6471248
307453,WFP Cameroon,Full,0.8888486
307456,WFP Cameroon,Full,0.8888486
323772,Cameroon/CE	Cameroon,Full,0.8049462
323779,Cameroon/CE	Cameroon	UNWFP - World Food Programe,Full,0.7307421
323785,Contributions not used in the HRP,Full,0.98695093
334517,"Allocation Type: Underfunded Emergencies - CERF Underfunded Emergencies: Burkina Faso 2024 (Violence/clashes)
Réponse multisectorielle aux besoins des personnes survivantes de VBG y compris l’exploitation et les abus sexuels et le renforcement de la protection de l’environnement pour la prévention et l’atténuation des risques de VBG dans les régions du Nord, Sahel et de la Boucle du Mouhoun.
Project Start Date: 2024-12-02 - Project End Date: 2025-12-01
Project Code: CERF-BFA-24-UF-FPA-33761
Emergency Type: Conflict - Violence/clashes",Full,0.9243366
318530,"NRC will provide emergency life-saving assistance to IDPs in Bokkos Local Government Area (LGA) in Plateau state following attacks in December 2023. The assistance will be in the form of MPCA (multipurpose cash assistance) targeting 9,772 of the total.",Full,0.8727821
310364,Alojamiento de Emergencias;,Full,0.82179016
328390,El Salvador Plan de Respuesta Humanitario 2024,Full,0.87327963
296634,"Promotion of the rights and protection of persons affected by displacement and displacement and human mobility
Increasing safety, mitigating risk, and meeting humanitarian needs for the vulnerable populations affected by other
situations of violence, forced displacement, and food insecurity in the North of Central America",Partial,0.050782513
313090,"El Salvador HRP 2024
Protection	
Promotion of the rights and protection of persons affected by displacement and displacement and human mobility
---- USAID/BHA",Partial,0.3421489
314374,"Promotion of the rights and protection of persons affected by displacement and displacement and human mobility
Increasing safety, mitigating risk, and meeting humanitarian needs for the vulnerable populations affected by other
situations of violence, forced displacement, and food insecurity in the North of Central America",Partial,0.050782513
306738,"Honduras/Food Security	Honduras	Global Communities/CHF Intl
--- Water, Sanitation and Hygiene,Economic Recovery and Market Systems,Multipurpose Cash Assistance,Agriculture
--- USAID/BHA",Partial,0.049859446
306739,"Honduras/Food Security	Honduras	Global Communities/CHF Intl
--- Water, Sanitation and Hygiene,Economic Recovery and Market Systems,Multipurpose Cash Assistance,Agriculture
--- USAID/BHA",Partial,0.049859446
325819,"Sudan Humanitarian Response Plan 2024
UNFPA Activities in the 2023 Sudan Humanitarian Response Plan to support refugee activities in Sudan.",Full,0.7486393
325820,"Sudan Humanitarian Response Plan 2024
UNFPA Activities in the 2023 Sudan Humanitarian Response Plan to support refugee activities in Sudan.",Full,0.7486393
328180,United Nations Population Fund		Sudan	IO Multisectoral	Sudan Humanitarian Needs and Response Plan,Full,0.64412415
305770,"Emergency seed distribution to safeguard food and nutrition security, local food production, and income of conflict-affected smallholder rainfed farmers in Darfur and Kordofan regions of Sudan",Partial,0.14415757
