COUNTRY,INDICATOR,TYPE_OF_TRANSFORMATION,FREQUENCY,TIME_PERIOD,OBS_VALUE
SLB,ECU_XDC,EOP_RT,A,1995,0.218909788166545
SLB,ECU_XDC,EOP_RT,A,1996,0.220352915825346
SLB,ECU_XDC,EOP_RT,A,1997,0.190724590431168
SLB,ECU_XDC,EOP_RT,A,1998,0.176387400899936
SLB,ECU_XDC,PA_RT,A,1957,
SLB,ECU_XDC,PA_RT,A,1966,
SLB,ECU_XDC,PA_RT,A,1978,0.898463237337866
SLB,ECU_XDC,PA_RT,A,1979,0.842563179833626
SLB,ECU_XDC,PA_RT,A,1980,0.866328462525663
SLB,ECU_XDC,PA_RT,A,1981,1.02824924731792
SLB,ECU_XDC,PA_RT,A,1982,1.04947683962135
SLB,ECU_XDC,PA_RT,A,1983,0.976857388297203
SLB,ECU_XDC,PA_RT,A,1984,0.995073758181166
SLB,ECU_XDC,PA_RT,A,1985,0.886031525048716
SLB,ECU_XDC,PA_RT,A,1986,0.58522473033928
SLB,ECU_XDC,PA_RT,A,1987,0.432444969310777
SLB,ECU_XDC,PA_RT,A,1988,0.405604353290144
SLB,ECU_XDC,PA_RT,A,1989,0.395555737673691
SLB,ECU_XDC,PA_RT,A,1990,0.310641858511011
SLB,ECU_XDC,PA_RT,A,1991,0.296941208793804
SLB,ECU_XDC,PA_RT,A,1992,0.263353019861848
SLB,ECU_XDC,PA_RT,A,1993,0.267603383488693
SLB,ECU_XDC,PA_RT,A,1994,0.255625592347861
SLB,ECU_XDC,PA_RT,A,1995,0.224447611663098
SLB,ECU_XDC,PA_RT,A,1996,0.221139503362733
SLB,ECU_XDC,PA_RT,A,1997,0.237235576616555
SLB,ECU_XDC,PA_RT,A,1998,0.185404120683134
SLE,ECU_XDC,EOP_RT,A,1979,668.354254572682
SLE,ECU_XDC,EOP_RT,A,1980,720.907147007414
SLE,ECU_XDC,EOP_RT,A,1981,784.740139144856
SLE,ECU_XDC,EOP_RT,A,1982,838.379662951717
SLE,ECU_XDC,EOP_RT,A,1983,481.508338749708
SLE,ECU_XDC,EOP_RT,A,1984,561.997460854846
SLE,ECU_XDC,EOP_RT,A,1985,216.24056763149
SLE,ECU_XDC,EOP_RT,A,1986,26.2518684603887
SLE,ECU_XDC,EOP_RT,A,1987,33.297529538131
SLE,ECU_XDC,EOP_RT,A,1988,21.8318267098755
SLE,ECU_XDC,EOP_RT,A,1989,12.7819548872181
SLE,ECU_XDC,EOP_RT,A,1990,3.8876256143182
SLE,ECU_XDC,EOP_RT,A,1991,1.71526586620926
SLE,ECU_XDC,EOP_RT,A,1992,1.56908084895532
SLE,ECU_XDC,EOP_RT,A,1993,1.54575568988455
SLE,ECU_XDC,EOP_RT,A,1994,1.3262170335924
SLE,ECU_XDC,EOP_RT,A,1995,0.80654979303628
SLE,ECU_XDC,EOP_RT,A,1996,0.877900063049187
SLE,ECU_XDC,EOP_RT,A,1997,0.679218626891626
SLE,ECU_XDC,EOP_RT,A,1998,0.538787486608098
SLE,ECU_XDC,EOP_RT,A,2010,
SLE,ECU_XDC,PA_RT,A,1978,749.682338953123
SLE,ECU_XDC,PA_RT,A,1979,690.301424059675
SLE,ECU_XDC,PA_RT,A,1980,684.801451998372
SLE,ECU_XDC,PA_RT,A,1981,771.93426884649
SLE,ECU_XDC,PA_RT,A,1982,822.791915558495
SLE,ECU_XDC,PA_RT,A,1983,595.10938432575
SLE,ECU_XDC,PA_RT,A,1984,504.966437574144
SLE,ECU_XDC,PA_RT,A,1985,257.550862926006
SLE,ECU_XDC,PA_RT,A,1986,63.3333596411661
SLE,ECU_XDC,PA_RT,A,1987,25.4479772964021
SLE,ECU_XDC,PA_RT,A,1988,25.9788294549063
SLE,ECU_XDC,PA_RT,A,1989,15.1657426341573
SLE,ECU_XDC,PA_RT,A,1990,5.186976340969
SLE,ECU_XDC,PA_RT,A,1991,2.7294297215045
SLE,ECU_XDC,PA_RT,A,1992,1.5439715418128
SLE,ECU_XDC,PA_RT,A,1993,1.50327839020208
SLE,ECU_XDC,PA_RT,A,1994,1.43395003208036
SLE,ECU_XDC,PA_RT,A,1995,1.01222205205798
SLE,ECU_XDC,PA_RT,A,1996,0.856560087372694
SLE,ECU_XDC,PA_RT,A,1997,0.898427429466919
SLE,ECU_XDC,PA_RT,A,1998,0.571009798598058
SLE,ECU_XDC,PA_RT,A,2010,
SLV,ECU_XDC,EOP_RT,A,1974,
SLV,ECU_XDC,EOP_RT,A,1979,0.277411748690902
SLV,ECU_XDC,EOP_RT,A,1980,0.305436774943064
SLV,ECU_XDC,EOP_RT,A,1981,0.368595650718762
SLV,ECU_XDC,EOP_RT,A,1982,0.413351245813115
SLV,ECU_XDC,EOP_RT,A,1983,0.483442108585258
SLV,ECU_XDC,EOP_RT,A,1984,0.564254478769925
SLV,ECU_XDC,EOP_RT,A,1985,0.450501182565604
SLV,ECU_XDC,EOP_RT,A,1986,0.186846038863976
SLV,ECU_XDC,EOP_RT,A,1987,0.153444836581249
SLV,ECU_XDC,EOP_RT,A,1988,0.170561146170902
SLV,ECU_XDC,EOP_RT,A,1989,0.167084377610693
SLV,ECU_XDC,EOP_RT,A,1990,0.0913467331074085
SLV,ECU_XDC,EOP_RT,A,1991,0.0922979910788454
SLV,ECU_XDC,EOP_RT,A,1992,0.0900580180769858
SLV,ECU_XDC,EOP_RT,A,1993,0.102985127948568
SLV,ECU_XDC,EOP_RT,A,1994,0.0929121933316919
SLV,ECU_XDC,EOP_RT,A,1995,0.0869098836283611
SLV,ECU_XDC,EOP_RT,A,1996,0.0911583057005541
SLV,ECU_XDC,EOP_RT,A,1997,0.103440872170817
SLV,ECU_XDC,EOP_RT,A,1998,0.0978962463764622
SLV,ECU_XDC,EOP_RT,A,2001,
SLV,ECU_XDC,PA_RT,A,1974,
SLV,ECU_XDC,PA_RT,A,1978,0.313979957797549
SLV,ECU_XDC,PA_RT,A,1979,0.291851861054823
SLV,ECU_XDC,PA_RT,A,1980,0.287561181774641
SLV,ECU_XDC,PA_RT,A,1981,0.357899132334778
SLV,ECU_XDC,PA_RT,A,1982,0.407660622912588
SLV,ECU_XDC,PA_RT,A,1983,0.448791069141648
SLV,ECU_XDC,PA_RT,A,1984,0.506976203911528
SLV,ECU_XDC,PA_RT,A,1985,0.524802379104119
SLV,ECU_XDC,PA_RT,A,1986,0.21004479824167
SLV,ECU_XDC,PA_RT,A,1987,0.17326268066244
SLV,ECU_XDC,PA_RT,A,1988,0.168935565159856
SLV,ECU_XDC,PA_RT,A,1989,0.181420979824476
SLV,ECU_XDC,PA_RT,A,1990,0.114706150562911
SLV,ECU_XDC,PA_RT,A,1991,0.100555652379166
SLV,ECU_XDC,PA_RT,A,1992,0.0922305165901498
SLV,ECU_XDC,PA_RT,A,1993,0.0980232586956851
SLV,ECU_XDC,PA_RT,A,1994,0.0963889931075357
SLV,ECU_XDC,PA_RT,A,1995,0.0873195321189865
SLV,ECU_XDC,PA_RT,A,1996,0.0900814061275704
SLV,ECU_XDC,PA_RT,A,1997,0.100704159833464
SLV,ECU_XDC,PA_RT,A,1998,0.101980719504774
SLV,ECU_XDC,PA_RT,A,2001,
SMR,ECU_XDC,EOP_RT,A,1979,0.000862598720708761
SMR,ECU_XDC,EOP_RT,A,1980,0.000820625402527914
SMR,ECU_XDC,EOP_RT,A,1981,0.000767907605356924
SMR,ECU_XDC,EOP_RT,A,1982,0.000754290594247763
SMR,ECU_XDC,EOP_RT,A,1983,0.000728294830358362
SMR,ECU_XDC,EOP_RT,A,1984,0.000728679565328665
SMR,ECU_XDC,EOP_RT,A,1985,0.000670987760747102
SMR,ECU_XDC,EOP_RT,A,1986,0.000687879801138242
SMR,ECU_XDC,EOP_RT,A,1987,0.000656167785252294
SMR,ECU_XDC,EOP_RT,A,1988,0.000653105624156254
SMR,ECU_XDC,EOP_RT,A,1989,0.000657553630896078
SMR,ECU_XDC,EOP_RT,A,1990,0.000649041513827802
SMR,ECU_XDC,EOP_RT,A,1991,0.000647896519657594
SMR,ECU_XDC,EOP_RT,A,1992,0.000561462019339678
SMR,ECU_XDC,EOP_RT,A,1993,0.000524000457352001
SMR,ECU_XDC,EOP_RT,A,1994,0.00049884134380472
SMR,ECU_XDC,EOP_RT,A,1995,0.000480145408126547
SMR,ECU_XDC,EOP_RT,A,1996,0.000521433857028255
SMR,ECU_XDC,EOP_RT,A,1997,0.000514796518474497
SMR,ECU_XDC,EOP_RT,A,1998,0.000518469322500712
SMR,ECU_XDC,EOP_RT,A,1999,
SMR,ECU_XDC,PA_RT,A,1978,0.0009249249539426
SMR,ECU_XDC,PA_RT,A,1979,0.000878160206337256
SMR,ECU_XDC,PA_RT,A,1980,0.00083940107763613
SMR,ECU_XDC,PA_RT,A,1981,0.000787100087385937
SMR,ECU_XDC,PA_RT,A,1982,0.000753526079129113
SMR,ECU_XDC,PA_RT,A,1983,0.000738702902871249
SMR,ECU_XDC,PA_RT,A,1984,0.000721382335754916
SMR,ECU_XDC,PA_RT,A,1985,0.000687115866619891
SMR,ECU_XDC,PA_RT,A,1986,0.000683634311407338
SMR,ECU_XDC,PA_RT,A,1987,0.000668415597392272
SMR,ECU_XDC,PA_RT,A,1988,0.000648939751041891
SMR,ECU_XDC,PA_RT,A,1989,0.000661110200804402
SMR,ECU_XDC,PA_RT,A,1990,0.000655658844565221
SMR,ECU_XDC,PA_RT,A,1991,0.00064977630411811
SMR,ECU_XDC,PA_RT,A,1992,0.000625706205375378
SMR,ECU_XDC,PA_RT,A,1993,0.000542077097641197
SMR,ECU_XDC,PA_RT,A,1994,0.000521788608159584
SMR,ECU_XDC,PA_RT,A,1995,0.000469292503902063
SMR,ECU_XDC,PA_RT,A,1996,0.000511140517260084
SMR,ECU_XDC,PA_RT,A,1997,0.000517757266322969
SMR,ECU_XDC,PA_RT,A,1998,0.000514248014283951
SMR,ECU_XDC,PA_RT,A,1999,
SOM,ECU_XDC,EOP_RT,A,1979,0.110171464902306
SOM,ECU_XDC,EOP_RT,A,1980,0.121301340297621
SOM,ECU_XDC,EOP_RT,A,1981,0.146384293339904
SOM,ECU_XDC,EOP_RT,A,1982,0.0679585764908218
SOM,ECU_XDC,EOP_RT,A,1983,0.0688428611898237
SOM,ECU_XDC,EOP_RT,A,1984,0.054255238343262
SOM,ECU_XDC,EOP_RT,A,1985,0.0265000695626826
SOM,ECU_XDC,EOP_RT,A,1986,0.0103229855725954
SOM,ECU_XDC,EOP_RT,A,1987,0.00767224182906245
SOM,ECU_XDC,EOP_RT,A,1988,0.0031585397439056
SOM,ECU_XDC,EOP_RT,A,1989,0.000898786323887538
SOM,ECU_XDC,PA_RT,A,1978,0.124694185006921
SOM,ECU_XDC,PA_RT,A,1979,0.11590621965893
SOM,ECU_XDC,PA_RT,A,1980,0.114202216767403
SOM,ECU_XDC,PA_RT,A,1981,0.142136271799695
SOM,ECU_XDC,PA_RT,A,1982,0.094801709467717
SOM,ECU_XDC,PA_RT,A,1983,0.0710667566548673
SOM,ECU_XDC,PA_RT,A,1984,0.063313302402282
SOM,ECU_XDC,PA_RT,A,1985,0.0332261564748262
SOM,ECU_XDC,PA_RT,A,1986,0.0141551231637266
SOM,ECU_XDC,PA_RT,A,1987,0.00823671255996551
SOM,ECU_XDC,PA_RT,A,1988,0.00495549544257443
SOM,ECU_XDC,PA_RT,A,1989,0.0018486871982633
SPM,ECU_XDC,EOP_RT,A,1960,
SPM,ECU_XDC,EOP_RT,A,1979,0.172519744184668
SPM,ECU_XDC,EOP_RT,A,1980,0.169085902839085
SPM,ECU_XDC,EOP_RT,A,1981,0.160314740185912
SPM,ECU_XDC,EOP_RT,A,1982,0.153662173126111
SPM,ECU_XDC,EOP_RT,A,1983,0.144786495492601
SPM,ECU_XDC,EOP_RT,A,1984,0.147063823699418
SPM,ECU_XDC,EOP_RT,A,1985,0.148955555669093
SPM,ECU_XDC,EOP_RT,A,1986,0.144729697028641
SPM,ECU_XDC,EOP_RT,A,1987,0.143674940619147
SPM,ECU_XDC,EOP_RT,A,1988,0.140750244405762
SPM,ECU_XDC,EOP_RT,A,1989,0.144336884598042
SPM,ECU_XDC,EOP_RT,A,1990,0.14301311500341
SPM,ECU_XDC,EOP_RT,A,1991,0.143970611567002
SPM,ECU_XDC,EOP_RT,A,1992,0.149974035370191
SPM,ECU_XDC,EOP_RT,A,1993,0.151451286458161
SPM,ECU_XDC,EOP_RT,A,1994,0.152072894061411
SPM,ECU_XDC,EOP_RT,A,1995,0.155284904319653
SPM,ECU_XDC,EOP_RT,A,1996,0.152394685203046
SPM,ECU_XDC,EOP_RT,A,1997,0.151237426872547
SPM,ECU_XDC,EOP_RT,A,1998,0.15244866456056
SPM,ECU_XDC,PA_RT,A,1960,
SPM,ECU_XDC,PA_RT,A,1978,0.173926989122737
SPM,ECU_XDC,PA_RT,A,1979,0.171499340545026
SPM,ECU_XDC,PA_RT,A,1980,0.170131391489337
SPM,ECU_XDC,PA_RT,A,1981,0.164638880316814
SPM,ECU_XDC,PA_RT,A,1982,0.155072436119904
SPM,ECU_XDC,PA_RT,A,1983,0.147216209805521
SPM,ECU_XDC,PA_RT,A,1984,0.145031011184132
SPM,ECU_XDC,PA_RT,A,1985,0.146018151776589
SPM,ECU_XDC,PA_RT,A,1986,0.147149202874876
SPM,ECU_XDC,PA_RT,A,1987,0.144128338170715
SPM,ECU_XDC,PA_RT,A,1988,0.141797229696885
SPM,ECU_XDC,PA_RT,A,1989,0.14217629427597
SPM,ECU_XDC,PA_RT,A,1990,0.144261943508516
SPM,ECU_XDC,PA_RT,A,1991,0.142875660713558
SPM,ECU_XDC,PA_RT,A,1992,0.145665055554441
SPM,ECU_XDC,PA_RT,A,1993,0.15062927439989
SPM,ECU_XDC,PA_RT,A,1994,0.151539734203776
SPM,ECU_XDC,PA_RT,A,1995,0.153150115334141
SPM,ECU_XDC,PA_RT,A,1996,0.154170509590541
SPM,ECU_XDC,PA_RT,A,1997,0.151077159785169
SPM,ECU_XDC,PA_RT,A,1998,0.151341440503161
SRB,ECU_XDC,EOP_RT,A,1997,0.153176401037752
SRB,ECU_XDC,EOP_RT,A,1998,0.0854449931237715
SRB,ECU_XDC,PA_RT,A,1997,0.149145138024418
SRB,ECU_XDC,PA_RT,A,1998,0.0890099692212285
STP,ECU_XDC,EOP_RT,A,1979,20.1902109657126
STP,ECU_XDC,EOP_RT,A,1980,21.5224926336395
STP,ECU_XDC,EOP_RT,A,1981,23.7033476834476
STP,ECU_XDC,EOP_RT,A,1982,25.1918172471362
STP,ECU_XDC,EOP_RT,A,1983,27.9635201600794
STP,ECU_XDC,EOP_RT,A,1984,30.557341582048
STP,ECU_XDC,EOP_RT,A,1985,27.3391993648183
STP,ECU_XDC,EOP_RT,A,1986,25.2539454450858
STP,ECU_XDC,EOP_RT,A,1987,10.5348865517768
STP,ECU_XDC,EOP_RT,A,1988,8.68649905123973
STP,ECU_XDC,EOP_RT,A,1989,5.9517396524334
STP,ECU_XDC,EOP_RT,A,1990,5.20289304203721
STP,ECU_XDC,EOP_RT,A,1991,2.66325656974681
STP,ECU_XDC,EOP_RT,A,1992,2.19905210035139
STP,ECU_XDC,EOP_RT,A,1993,1.72804540219487
STP,ECU_XDC,EOP_RT,A,1994,0.685881070481396
STP,ECU_XDC,EOP_RT,A,1995,0.433096282414117
STP,ECU_XDC,EOP_RT,A,1996,0.281691525901672
STP,ECU_XDC,EOP_RT,A,1997,0.129936842018078
STP,ECU_XDC,EOP_RT,A,1998,0.124485350330563
STP,ECU_XDC,EOP_RT,A,2018,
STP,ECU_XDC,PA_RT,A,1978,21.7108526383256
STP,ECU_XDC,PA_RT,A,1979,20.8319294146331
STP,ECU_XDC,PA_RT,A,1980,20.6751232274251
STP,ECU_XDC,PA_RT,A,1981,23.3010497350323
STP,ECU_XDC,PA_RT,A,1982,24.8582026394616
STP,ECU_XDC,PA_RT,A,1983,26.5022419476268
STP,ECU_XDC,PA_RT,A,1984,28.7019646318728
STP,ECU_XDC,PA_RT,A,1985,29.4142792141122
STP,ECU_XDC,PA_RT,A,1986,26.4108565868985
STP,ECU_XDC,PA_RT,A,1987,15.9803354253151
STP,ECU_XDC,PA_RT,A,1988,9.78277989961717
STP,ECU_XDC,PA_RT,A,1989,7.27591664642596
STP,ECU_XDC,PA_RT,A,1990,5.48064557673357
STP,ECU_XDC,PA_RT,A,1992,2.39973541011314
STP,ECU_XDC,PA_RT,A,1993,1.98450612279673
STP,ECU_XDC,PA_RT,A,1994,1.14840714822012
STP,ECU_XDC,PA_RT,A,1995,0.538212775701538
STP,ECU_XDC,PA_RT,A,1996,0.357968294598284
STP,ECU_XDC,PA_RT,A,1997,0.193693498851598
STP,ECU_XDC,PA_RT,A,1998,0.129712291267796
STP,ECU_XDC,PA_RT,A,2018,
SUR,ECU_XDC,EOP_RT,A,1979,388.531860756215
SUR,ECU_XDC,EOP_RT,A,1980,427.782597788361
SUR,ECU_XDC,EOP_RT,A,1981,516.240406962638
SUR,ECU_XDC,EOP_RT,A,1982,578.923313232177
SUR,ECU_XDC,EOP_RT,A,1983,677.089787663699
SUR,ECU_XDC,EOP_RT,A,1984,790.272379229587
SUR,ECU_XDC,EOP_RT,A,1985,630.954037206729
SUR,ECU_XDC,EOP_RT,A,1986,523.378260123182
SUR,ECU_XDC,EOP_RT,A,1987,429.817469415263
SUR,ECU_XDC,EOP_RT,A,1988,477.762314204208
SUR,ECU_XDC,EOP_RT,A,1989,468.02346669662
SUR,ECU_XDC,EOP_RT,A,1990,410.932362382348
SUR,ECU_XDC,EOP_RT,A,1991,417.797068861104
SUR,ECU_XDC,EOP_RT,A,1992,462.650994826868
SUR,ECU_XDC,EOP_RT,A,1993,500.213478607333
SUR,ECU_XDC,EOP_RT,A,1994,1.9853032763182
SUR,ECU_XDC,EOP_RT,A,1995,1.86952341809902
SUR,ECU_XDC,EOP_RT,A,1996,1.99025178655449
SUR,ECU_XDC,EOP_RT,A,1997,2.25841604951496
SUR,ECU_XDC,EOP_RT,A,1998,2.13736069083772
SUR,ECU_XDC,EOP_RT,A,2003,
SUR,ECU_XDC,EOP_RT,A,2004,
SUR,ECU_XDC,PA_RT,A,1978,439.747840052589
SUR,ECU_XDC,PA_RT,A,1979,408.75610791992
SUR,ECU_XDC,PA_RT,A,1980,402.746753185771
SUR,ECU_XDC,PA_RT,A,1981,501.259288984283
SUR,ECU_XDC,PA_RT,A,1982,570.953253378974
SUR,ECU_XDC,PA_RT,A,1983,628.558920366454
SUR,ECU_XDC,PA_RT,A,1984,710.050705758442
SUR,ECU_XDC,PA_RT,A,1985,735.017337680839
SUR,ECU_XDC,PA_RT,A,1986,570.962951141915
SUR,ECU_XDC,PA_RT,A,1987,485.329637709917
SUR,ECU_XDC,PA_RT,A,1988,473.208865993994
SUR,ECU_XDC,PA_RT,A,1989,508.182016315058
SUR,ECU_XDC,PA_RT,A,1990,440.081767192344
SUR,ECU_XDC,PA_RT,A,1991,451.608485475059
SUR,ECU_XDC,PA_RT,A,1992,432.002228267495
SUR,ECU_XDC,PA_RT,A,1993,477.89816563568
SUR,ECU_XDC,PA_RT,A,1994,3.78203973009923
SUR,ECU_XDC,PA_RT,A,1995,1.72650063535054
SUR,ECU_XDC,PA_RT,A,1996,1.96664991353259
SUR,ECU_XDC,PA_RT,A,1997,2.19587929536114
SUR,ECU_XDC,PA_RT,A,1998,2.22317458616811
SUR,ECU_XDC,PA_RT,A,2003,
SUR,ECU_XDC,PA_RT,A,2004,
SVK,ECU_XDC,EOP_RT,A,1993,0.0268923877873046
SVK,ECU_XDC,EOP_RT,A,1994,0.0259929562187008
SVK,ECU_XDC,EOP_RT,A,1995,0.0257328969923332
SVK,ECU_XDC,EOP_RT,A,1996,0.0250224476064697
SVK,ECU_XDC,EOP_RT,A,1997,0.026037169681315
SVK,ECU_XDC,EOP_RT,A,1998,0.0232189645118502
SVK,ECU_XDC,PA_RT,A,1993,0.027723749665975
SVK,ECU_XDC,PA_RT,A,1994,0.0262555718369806
SVK,ECU_XDC,PA_RT,A,1995,0.0257273045755428
SVK,ECU_XDC,PA_RT,A,1996,0.0257280988670841
SVK,ECU_XDC,PA_RT,A,1997,0.0262311526559671
SVK,ECU_XDC,PA_RT,A,1998,0.0253407498827382
SVN,ECU_XDC,EOP_RT,A,1991,0.0131545643075223
SVN,ECU_XDC,EOP_RT,A,1992,0.00836705007336294
SVN,ECU_XDC,EOP_RT,A,1993,0.00677235675516215
SVN,ECU_XDC,EOP_RT,A,1994,0.00642888756114543
SVN,ECU_XDC,EOP_RT,A,1995,0.00603932711565107
SVN,ECU_XDC,EOP_RT,A,1996,0.0056410161606471
SVN,ECU_XDC,EOP_RT,A,1997,0.00535302539221834
SVN,ECU_XDC,EOP_RT,A,1998,0.0053168836043792
SVN,ECU_XDC,PA_RT,A,1991,0.0292377969247976
SVN,ECU_XDC,PA_RT,A,1992,0.00948643764084201
SVN,ECU_XDC,PA_RT,A,1993,0.00753297455455328
SVN,ECU_XDC,PA_RT,A,1994,0.00653182858712018
SVN,ECU_XDC,PA_RT,A,1995,0.00645001696413562
SVN,ECU_XDC,PA_RT,A,1996,0.00582622347321279
SVN,ECU_XDC,PA_RT,A,1997,0.00552194879322284
SVN,ECU_XDC,PA_RT,A,1998,0.00537421782152556
SWE,ECU_XDC,EOP_RT,A,1971,
SWE,ECU_XDC,EOP_RT,A,1972,
SWE,ECU_XDC,EOP_RT,A,1979,0.167256570991704
SWE,ECU_XDC,EOP_RT,A,1980,0.174623110415946
SWE,ECU_XDC,EOP_RT,A,1981,0.165408207968716
SWE,ECU_XDC,EOP_RT,A,1982,0.141665379979588
SWE,ECU_XDC,EOP_RT,A,1983,0.151056776794246
SWE,ECU_XDC,EOP_RT,A,1984,0.156920429047757
SWE,ECU_XDC,EOP_RT,A,1985,0.147889561606462
SWE,ECU_XDC,EOP_RT,A,1986,0.137003988021687
SWE,ECU_XDC,EOP_RT,A,1987,0.131194285722682
SWE,ECU_XDC,EOP_RT,A,1988,0.138509944917088
SWE,ECU_XDC,EOP_RT,A,1989,0.134161215361084
SWE,ECU_XDC,EOP_RT,A,1990,0.128731882564495
SWE,ECU_XDC,EOP_RT,A,1991,0.134870742005077
SWE,ECU_XDC,EOP_RT,A,1992,0.1172557185526
SWE,ECU_XDC,EOP_RT,A,1993,0.107530686977069
SWE,ECU_XDC,EOP_RT,A,1994,0.10895687082387
SWE,ECU_XDC,EOP_RT,A,1995,0.114279539690352
SWE,ECU_XDC,EOP_RT,A,1996,0.116153538991173
SWE,ECU_XDC,EOP_RT,A,1997,0.114970780227942
SWE,ECU_XDC,EOP_RT,A,1998,0.106324480464698
SWE,ECU_XDC,PA_RT,A,1971,
SWE,ECU_XDC,PA_RT,A,1972,
SWE,ECU_XDC,PA_RT,A,1978,0.173720092435521
SWE,ECU_XDC,PA_RT,A,1979,0.170192551923161
SWE,ECU_XDC,PA_RT,A,1980,0.169970494578432
SWE,ECU_XDC,PA_RT,A,1981,0.176707443260164
SWE,ECU_XDC,PA_RT,A,1982,0.162217904311562
SWE,ECU_XDC,PA_RT,A,1983,0.146336483615677
SWE,ECU_XDC,PA_RT,A,1984,0.153224269187867
SWE,ECU_XDC,PA_RT,A,1985,0.152489235762879
SWE,ECU_XDC,PA_RT,A,1986,0.143069691207139
SWE,ECU_XDC,PA_RT,A,1987,0.136632974303136
SWE,ECU_XDC,PA_RT,A,1988,0.137858192764871
SWE,ECU_XDC,PA_RT,A,1989,0.140704571109037
SWE,ECU_XDC,PA_RT,A,1990,0.132720700419906
SWE,ECU_XDC,PA_RT,A,1991,0.133298981376165
SWE,ECU_XDC,PA_RT,A,1992,0.132408318253867
SWE,ECU_XDC,PA_RT,A,1993,0.109598029530227
SWE,ECU_XDC,PA_RT,A,1994,0.10904078470852
SWE,ECU_XDC,PA_RT,A,1995,0.107166320519745
SWE,ECU_XDC,PA_RT,A,1996,0.117606308518566
SWE,ECU_XDC,PA_RT,A,1997,0.11549482943609
SWE,ECU_XDC,PA_RT,A,1998,0.112308931487434
SWZ,ECU_XDC,EOP_RT,A,1961,
SWZ,ECU_XDC,EOP_RT,A,1972,
SWZ,ECU_XDC,EOP_RT,A,1973,
SWZ,ECU_XDC,EOP_RT,A,1979,0.838754421137912
SWZ,ECU_XDC,EOP_RT,A,1980,1.02443494198567
SWZ,ECU_XDC,EOP_RT,A,1981,0.963324731846664
SWZ,ECU_XDC,EOP_RT,A,1982,0.960111605828372
SWZ,ECU_XDC,EOP_RT,A,1983,0.989122553769785
SWZ,ECU_XDC,EOP_RT,A,1984,0.71067851601072
SWZ,ECU_XDC,EOP_RT,A,1985,0.440364904831626
SWZ,ECU_XDC,EOP_RT,A,1986,0.427877428998505
SWZ,ECU_XDC,EOP_RT,A,1987,0.397537210372872
SWZ,ECU_XDC,EOP_RT,A,1988,0.358664506225481
SWZ,ECU_XDC,EOP_RT,A,1989,0.329423558897243
SWZ,ECU_XDC,EOP_RT,A,1990,0.286246607496516
SWZ,ECU_XDC,EOP_RT,A,1991,0.271877097471847
SWZ,ECU_XDC,EOP_RT,A,1992,0.270498534479515
SWZ,ECU_XDC,EOP_RT,A,1993,0.262805315471402
SWZ,ECU_XDC,EOP_RT,A,1994,0.229429008509187
SWZ,ECU_XDC,EOP_RT,A,1995,0.20860754795512
SWZ,ECU_XDC,EOP_RT,A,1996,0.170441210124581
SWZ,ECU_XDC,EOP_RT,A,1997,0.186055436231227
SWZ,ECU_XDC,EOP_RT,A,1998,0.146259665021489
SWZ,ECU_XDC,PA_RT,A,1961,
SWZ,ECU_XDC,PA_RT,A,1972,
SWZ,ECU_XDC,PA_RT,A,1973,
SWZ,ECU_XDC,PA_RT,A,1978,0.902692377883003
SWZ,ECU_XDC,PA_RT,A,1979,0.866520270311498
SWZ,ECU_XDC,PA_RT,A,1980,0.923050607631551
SWZ,ECU_XDC,PA_RT,A,1981,1.01956392438591
SWZ,ECU_XDC,PA_RT,A,1982,0.938604435696469
SWZ,ECU_XDC,PA_RT,A,1983,1.00707088511434
SWZ,ECU_XDC,PA_RT,A,1984,0.859120070626441
SWZ,ECU_XDC,PA_RT,A,1985,0.588693258597014
SWZ,ECU_XDC,PA_RT,A,1986,0.446019581595801
SWZ,ECU_XDC,PA_RT,A,1987,0.425490776172069
SWZ,ECU_XDC,PA_RT,A,1988,0.371537233674675
SWZ,ECU_XDC,PA_RT,A,1989,0.345869783502691
SWZ,ECU_XDC,PA_RT,A,1990,0.30361366256472
SWZ,ECU_XDC,PA_RT,A,1991,0.291933787551576
SWZ,ECU_XDC,PA_RT,A,1992,0.270378733201995
SWZ,ECU_XDC,PA_RT,A,1993,0.261051311404349
SWZ,ECU_XDC,PA_RT,A,1994,0.236948242227425
SWZ,ECU_XDC,PA_RT,A,1995,0.210760464825981
SWZ,ECU_XDC,PA_RT,A,1996,0.183437697212748
SWZ,ECU_XDC,PA_RT,A,1997,0.191362442513468
SWZ,ECU_XDC,PA_RT,A,1998,0.161504215837488
SXM,ECU_XDC,EOP_RT,A,2010,
SXM,ECU_XDC,PA_RT,A,2010,
SYC,ECU_XDC,EOP_RT,A,1972,
SYC,ECU_XDC,EOP_RT,A,1979,0.109812111526958
SYC,ECU_XDC,EOP_RT,A,1980,0.117144074798933
SYC,ECU_XDC,EOP_RT,A,1981,0.147975708023748
SYC,ECU_XDC,EOP_RT,A,1982,0.157827890687631
SYC,ECU_XDC,EOP_RT,A,1983,0.174585822172604
SYC,ECU_XDC,EOP_RT,A,1984,0.191719834315259
SYC,ECU_XDC,EOP_RT,A,1985,0.170597860646189
SYC,ECU_XDC,EOP_RT,A,1986,0.157569606058337
SYC,ECU_XDC,EOP_RT,A,1987,0.149163834530231
SYC,ECU_XDC,EOP_RT,A,1988,0.158026485352724
